Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data,Sentiment,Prediksi_Sentimen,Kategori
2026-03-08 02:18:46,jannatul hikmah,1,"tolong yaa hargai custemer udh 3hr gak di kirim kirim pesanan saya, giliran pengajuan pembatalan di tolak tapi gamau ngirim pesanan. saya udah bayar ya gak ngutang tolong buat alfamart sebesi bandr lampung tanggung jawabbbb",tolong yaa hargai custemer udh hr gak di kirim kirim pesanan saya giliran pengajuan pembatalan di tolak tapi gamau ngirim pesanan saya udah bayar ya gak ngutang tolong buat alfamart sebesi bandr lampung tanggung jawabbbb,tolong yaa hargai custemer udh hr gak di kirim kirim pesanan saya giliran pengajuan pembatalan di tolak tapi gamau ngirim pesanan saya udah bayar ya gak ngutang tolong buat alfamart sebesi bandr lampung tanggung jawabbbb,tolong ya hargai custemer sudah hari tidak di kirim kirim pesanan saya giliran pengajuan pembatalan di tolak tapi gamau mengirim pesanan saya sudah bayar ya tidak ngutang tolong buat alfamart sebesi bandr lampung tanggung jawabbbb,"['tolong', 'ya', 'hargai', 'custemer', 'sudah', 'hari', 'tidak', 'di', 'kirim', 'kirim', 'pesanan', 'saya', 'giliran', 'pengajuan', 'pembatalan', 'di', 'tolak', 'tapi', 'gamau', 'mengirim', 'pesanan', 'saya', 'sudah', 'bayar', 'ya', 'tidak', 'ngutang', 'tolong', 'buat', 'alfamart', 'sebesi', 'bandr', 'lampung', 'tanggung', 'jawabbbb']","['tolong', 'ya', 'hargai', 'custemer', 'kirim', 'kirim', 'pesanan', 'giliran', 'pengajuan', 'pembatalan', 'tolak', 'gamau', 'mengirim', 'pesanan', 'bayar', 'ya', 'ngutang', 'tolong', 'alfamart', 'sebesi', 'bandr', 'lampung', 'tanggung', 'jawabbbb']",tolong ya harga custemer kirim kirim pesan gilir aju batal tolak gamau kirim pesan bayar ya ngutang tolong alfamart besi bandr lampung tanggung jawabbbb,Negatif,Negatif,Layanan Pengiriman
2026-03-08 00:17:32,Dwi Supriyadi,1,pesananan gagal karena sistem mengalami gangguan tapi gak mau ngembaliin uangnya,pesananan gagal karena sistem mengalami gangguan tapi gak mau ngembaliin uangnya,pesananan gagal karena sistem mengalami gangguan tapi gak mau ngembaliin uangnya,pesananan gagal karena sistem mengalami gangguan tapi tidak mau ngembaliin uangnya,"['pesananan', 'gagal', 'karena', 'sistem', 'mengalami', 'gangguan', 'tapi', 'tidak', 'mau', 'ngembaliin', 'uangnya']","['pesananan', 'gagal', 'sistem', 'mengalami', 'gangguan', 'ngembaliin', 'uangnya']",pesananan gagal sistem alami ganggu ngembaliin uang,Negatif,Negatif,Umum
2026-03-07 22:06:40,lispiansi lestari,1,"hallo alfagift, pengiriman kalian tuh enggak banget deh. masa udh 1x24 gak dikirim2. mau batalin gak bisa jd terpaksa cuma nunggu, di chat gak di bales di aplikasinya. klopun memang overload, kalian gak usah terima order atau bisa cancel ordernya dong. klo pun gak siap krn overload mending gak usah kasih layanan pesan antar deh, semoga bisa jadi masukan buat kalian, klo tetap kyk gini terus mungkin banget alfamart gak akan jadi pilihan pertama customer dlm hal kecepatan layanan antar.",hallo alfagift pengiriman kalian tuh enggak banget deh masa udh x gak dikirim mau batalin gak bisa jd terpaksa cuma nunggu di chat gak di bales di aplikasinya klopun memang overload kalian gak usah terima order atau bisa cancel ordernya dong klo pun gak siap krn overload mending gak usah kasih layanan pesan antar deh semoga bisa jadi masukan buat kalian klo tetap kyk gini terus mungkin banget alfamart gak akan jadi pilihan pertama customer dlm hal kecepatan layanan antar,hallo alfagift pengiriman kalian tuh enggak banget deh masa udh x gak dikirim mau batalin gak bisa jd terpaksa cuma nunggu di chat gak di bales di aplikasinya klopun memang overload kalian gak usah terima order atau bisa cancel ordernya dong klo pun gak siap krn overload mending gak usah kasih layanan pesan antar deh semoga bisa jadi masukan buat kalian klo tetap kyk gini terus mungkin banget alfamart gak akan jadi pilihan pertama customer dlm hal kecepatan layanan antar,halo alfagift pengiriman kalian tuh enggak banget deh masa sudah kali tidak dikirim mau batalin tidak bisa jadi terpaksa cuma menunggu di chat tidak di balas di aplikasinya klopun memang overload kalian tidak usah terima order atau bisa cancel ordernya dong kalau pun tidak siap karena overload mending tidak usah kasih layanan pesan antar deh semoga bisa jadi masukan buat kalian kalau tetap kayak begini terus mungkin banget alfamart tidak akan jadi pilihan pertama customer dalam hal kecepatan layanan antar,"['halo', 'alfagift', 'pengiriman', 'kalian', 'tuh', 'enggak', 'banget', 'deh', 'masa', 'sudah', 'kali', 'tidak', 'dikirim', 'mau', 'batalin', 'tidak', 'bisa', 'jadi', 'terpaksa', 'cuma', 'menunggu', 'di', 'chat', 'tidak', 'di', 'balas', 'di', 'aplikasinya', 'klopun', 'memang', 'overload', 'kalian', 'tidak', 'usah', 'terima', 'order', 'atau', 'bisa', 'cancel', 'ordernya', 'dong', 'kalau', 'pun', 'tidak', 'siap', 'karena', 'overload', 'mending', 'tidak', 'usah', 'kasih', 'layanan', 'pesan', 'antar', 'deh', 'semoga', 'bisa', 'jadi', 'masukan', 'buat', 'kalian', 'kalau', 'tetap', 'kayak', 'begini', 'terus', 'mungkin', 'banget', 'alfamart', 'tidak', 'akan', 'jadi', 'pilihan', 'pertama', 'customer', 'dalam', 'hal', 'kecepatan', 'layanan', 'antar']","['halo', 'alfagift', 'pengiriman', 'tuh', 'banget', 'deh', 'kali', 'dikirim', 'batalin', 'terpaksa', 'menunggu', 'chat', 'balas', 'aplikasinya', 'klopun', 'overload', 'terima', 'order', 'cancel', 'ordernya', 'overload', 'mending', 'kasih', 'layanan', 'pesan', 'deh', 'semoga', 'masukan', 'kayak', 'banget', 'alfamart', 'pilihan', 'customer', 'kecepatan', 'layanan']",halo alfagift kirim tuh banget deh kali kirim batalin paksa tunggu chat balas aplikasi klopun overload terima order cancel order overload mending kasih layan pesan deh moga masuk kayak banget alfamart pilih customer cepat layan,Negatif,Negatif,Login & Akun
2026-03-07 21:49:07,Krisna Adhi,1,"Di website jual rokok, pas download sm buka akun, kok ga jual? kalo memang begitu, hapus di Websitenya bos",Di website jual rokok pas download sm buka akun kok ga jual kalo memang begitu hapus di Websitenya bos,di website jual rokok pas download sm buka akun kok ga jual kalo memang begitu hapus di websitenya bos,di website jual rokok pas download sama buka akun kok tidak jual kalau memang begitu hapus di websitenya bos,"['di', 'website', 'jual', 'rokok', 'pas', 'download', 'sama', 'buka', 'akun', 'kok', 'tidak', 'jual', 'kalau', 'memang', 'begitu', 'hapus', 'di', 'websitenya', 'bos']","['website', 'jual', 'rokok', 'pas', 'download', 'buka', 'akun', 'jual', 'hapus', 'websitenya', 'bos']",website jual rokok pas download buka akun jual hapus websitenya bos,Negatif,Negatif,Login & Akun
2026-03-07 21:32:26,Saifudin,1,susah benar pendaftaran nya,susah benar pendaftaran nya,susah benar pendaftaran nya,susah benar pendaftaran ya,"['susah', 'benar', 'pendaftaran', 'ya']","['susah', 'pendaftaran', 'ya']",susah daftar ya,Negatif,Negatif,Login & Akun
2026-03-07 16:31:04,Andhika Yonas,1,GK BISA MASUK APLIKASI,GK BISA MASUK APLIKASI,gk bisa masuk aplikasi,tidak bisa masuk aplikasi,"['tidak', 'bisa', 'masuk', 'aplikasi']","['masuk', 'aplikasi']",masuk aplikasi,Negatif,Negatif,Login & Akun
2026-03-07 15:42:01,opo toh,3,"tolong diperbaiki bagian chat nya. setiap kali chat ke toko selalu ceklis 1. padahal chat toko terlihat online. Sampai dinfokan barang dalam proses pengiriman di chat. chat saya ttp ceklis 1 ,ga smp ke chat toko. semoga segera di perbaiki. rutin maintenance. terima kasih",tolong diperbaiki bagian chat nya setiap kali chat ke toko selalu ceklis  padahal chat toko terlihat online Sampai dinfokan barang dalam proses pengiriman di chat chat saya ttp ceklis  ga smp ke chat toko semoga segera di perbaiki rutin maintenance terima kasih,tolong diperbaiki bagian chat nya setiap kali chat ke toko selalu ceklis  padahal chat toko terlihat online sampai dinfokan barang dalam proses pengiriman di chat chat saya ttp ceklis  ga smp ke chat toko semoga segera di perbaiki rutin maintenance terima kasih,tolong diperbaiki bagian chat ya setiap kali chat ke toko selalu ceklis padahal chat toko terlihat online sampai dinfokan barang dalam proses pengiriman di chat chat saya tetap ceklis tidak sampai ke chat toko semoga segera di perbaiki rutin maintenance terima kasih,"['tolong', 'diperbaiki', 'bagian', 'chat', 'ya', 'setiap', 'kali', 'chat', 'ke', 'toko', 'selalu', 'ceklis', 'padahal', 'chat', 'toko', 'terlihat', 'online', 'sampai', 'dinfokan', 'barang', 'dalam', 'proses', 'pengiriman', 'di', 'chat', 'chat', 'saya', 'tetap', 'ceklis', 'tidak', 'sampai', 'ke', 'chat', 'toko', 'semoga', 'segera', 'di', 'perbaiki', 'rutin', 'maintenance', 'terima', 'kasih']","['tolong', 'diperbaiki', 'chat', 'ya', 'kali', 'chat', 'toko', 'ceklis', 'chat', 'toko', 'online', 'dinfokan', 'barang', 'proses', 'pengiriman', 'chat', 'chat', 'ceklis', 'chat', 'toko', 'semoga', 'perbaiki', 'rutin', 'maintenance', 'terima', 'kasih']",tolong baik chat ya kali chat toko ceklis chat toko online dinfokan barang proses kirim chat chat ceklis chat toko moga baik rutin maintenance terima kasih,Negatif,Negatif,Layanan Pengiriman
2026-03-07 15:07:12,Devan yulistio,1,kelamaan pengirimannya kalo memang ga bisa langsung dikirim jangan ada tulisan INSTAN HARUSNYA BISA LANGSUNG DIKIRIM KALO INSTAN INI SUDAH NUNGGU BERJAM JAM TIDAK BISA DI HUBUNGI TIDAK ADA KEPASTIAN,kelamaan pengirimannya kalo memang ga bisa langsung dikirim jangan ada tulisan INSTAN HARUSNYA BISA LANGSUNG DIKIRIM KALO INSTAN INI SUDAH NUNGGU BERJAM JAM TIDAK BISA DI HUBUNGI TIDAK ADA KEPASTIAN,kelamaan pengirimannya kalo memang ga bisa langsung dikirim jangan ada tulisan instan harusnya bisa langsung dikirim kalo instan ini sudah nunggu berjam jam tidak bisa di hubungi tidak ada kepastian,kelamaan pengirimannya kalau memang tidak bisa langsung dikirim jangan ada tulisan instan harusnya bisa langsung dikirim kalau instan ini sudah menunggu berjam jam tidak bisa di hubungi tidak ada kepastian,"['kelamaan', 'pengirimannya', 'kalau', 'memang', 'tidak', 'bisa', 'langsung', 'dikirim', 'jangan', 'ada', 'tulisan', 'instan', 'harusnya', 'bisa', 'langsung', 'dikirim', 'kalau', 'instan', 'ini', 'sudah', 'menunggu', 'berjam', 'jam', 'tidak', 'bisa', 'di', 'hubungi', 'tidak', 'ada', 'kepastian']","['pengirimannya', 'langsung', 'dikirim', 'tulisan', 'instan', 'langsung', 'dikirim', 'instan', 'menunggu', 'berjam', 'jam', 'hubungi', 'kepastian']",kirim langsung kirim tulis instan langsung kirim instan tunggu jam jam hubung pasti,Negatif,Negatif,Layanan Pengiriman
2026-03-07 15:01:17,Andre Pangestu,1,"pesanan online lama bener buset , gw dari pagi udh milih jam 18:00-20:00 , Ampe sekarang jam 22:00 belom sampe loh , apa pindah ke sebelah aja kali ya gak di Alfa LG",pesanan online lama bener buset  gw dari pagi udh milih jam   Ampe sekarang jam  belom sampe loh  apa pindah ke sebelah aja kali ya gak di Alfa LG,pesanan online lama bener buset  gw dari pagi udh milih jam   ampe sekarang jam  belom sampe loh  apa pindah ke sebelah aja kali ya gak di alfa lg,pesanan online lama benar buset gue dari pagi sudah memilih jam sampai sekarang jam belum sampai loh apa pindah ke sebelah saja kali ya tidak di alfa lagi,"['pesanan', 'online', 'lama', 'benar', 'buset', 'gue', 'dari', 'pagi', 'sudah', 'memilih', 'jam', 'sampai', 'sekarang', 'jam', 'belum', 'sampai', 'loh', 'apa', 'pindah', 'ke', 'sebelah', 'saja', 'kali', 'ya', 'tidak', 'di', 'alfa', 'lagi']","['pesanan', 'online', 'buset', 'gue', 'pagi', 'memilih', 'jam', 'jam', 'loh', 'pindah', 'sebelah', 'kali', 'ya', 'alfa']",pesan online buset gue pagi pilih jam jam loh pindah belah kali ya alfa,Negatif,Negatif,Umum
2026-03-07 14:59:59,not yet,1,"alfagift lampung selatan gajelas, lama, saya mesen jam setengah 4 pagi sampai jam 10 malem ga di anter anter, di chat ga di bales, terus kemarin barang ga ada, uang saya baru di kembalikan lebih dari seminggu setelah pemesanan, dan itupun harus saya chat dulu, emang bad banget untuk alfagift lampung selatan, semoga cepet di tindak.",alfagift lampung selatan gajelas lama saya mesen jam setengah  pagi sampai jam  malem ga di anter anter di chat ga di bales terus kemarin barang ga ada uang saya baru di kembalikan lebih dari seminggu setelah pemesanan dan itupun harus saya chat dulu emang bad banget untuk alfagift lampung selatan semoga cepet di tindak,alfagift lampung selatan gajelas lama saya mesen jam setengah  pagi sampai jam  malem ga di anter anter di chat ga di bales terus kemarin barang ga ada uang saya baru di kembalikan lebih dari seminggu setelah pemesanan dan itupun harus saya chat dulu emang bad banget untuk alfagift lampung selatan semoga cepet di tindak,alfagift lampung selatan gajelas lama saya mesen jam setengah pagi sampai jam malam tidak di anter anter di chat tidak di balas terus kemarin barang tidak ada uang saya baru di kembalikan lebih dari seminggu setelah pemesanan dan itupun harus saya chat dulu memang bad banget untuk alfagift lampung selatan semoga cepat di tindak,"['alfagift', 'lampung', 'selatan', 'gajelas', 'lama', 'saya', 'mesen', 'jam', 'setengah', 'pagi', 'sampai', 'jam', 'malam', 'tidak', 'di', 'anter', 'anter', 'di', 'chat', 'tidak', 'di', 'balas', 'terus', 'kemarin', 'barang', 'tidak', 'ada', 'uang', 'saya', 'baru', 'di', 'kembalikan', 'lebih', 'dari', 'seminggu', 'setelah', 'pemesanan', 'dan', 'itupun', 'harus', 'saya', 'chat', 'dulu', 'memang', 'bad', 'banget', 'untuk', 'alfagift', 'lampung', 'selatan', 'semoga', 'cepat', 'di', 'tindak']","['alfagift', 'lampung', 'selatan', 'gajelas', 'mesen', 'jam', 'pagi', 'jam', 'malam', 'anter', 'anter', 'chat', 'balas', 'kemarin', 'barang', 'uang', 'kembalikan', 'seminggu', 'pemesanan', 'itupun', 'chat', 'bad', 'banget', 'alfagift', 'lampung', 'selatan', 'semoga', 'cepat', 'tindak']",alfagift lampung selatan gajelas mesen jam pagi jam malam anter anter chat balas kemarin barang uang kembali minggu mesan itu chat bad banget alfagift lampung selatan moga cepat tindak,Negatif,Negatif,Umum
2026-03-07 13:30:55,anas abiyyu,3,"udah bagus sebenernya, cuman tolong dong rada niat pas di chat kalo lagi pesen kebutuhan pokok, terus tolong nih kasih lacak pas proses pengantaran lebih jelas dan pembeli bisa mantau, udah di tunggu gak dateng dateng, gilirang di tinggal dateng soalnya gak tau udah sampai mana kurir alfanya. semoga update kedepannya sudah lebih baik lagi, biar pembeli lebih gampang memantau barang belanjaanya🙏",udah bagus sebenernya cuman tolong dong rada niat pas di chat kalo lagi pesen kebutuhan pokok terus tolong nih kasih lacak pas proses pengantaran lebih jelas dan pembeli bisa mantau udah di tunggu gak dateng dateng gilirang di tinggal dateng soalnya gak tau udah sampai mana kurir alfanya semoga update kedepannya sudah lebih baik lagi biar pembeli lebih gampang memantau barang belanjaanya,udah bagus sebenernya cuman tolong dong rada niat pas di chat kalo lagi pesen kebutuhan pokok terus tolong nih kasih lacak pas proses pengantaran lebih jelas dan pembeli bisa mantau udah di tunggu gak dateng dateng gilirang di tinggal dateng soalnya gak tau udah sampai mana kurir alfanya semoga update kedepannya sudah lebih baik lagi biar pembeli lebih gampang memantau barang belanjaanya,sudah bagus sebenarnya cuman tolong dong rada niat pas di chat kalau lagi pesan kebutuhan pokok terus tolong nih kasih lacak pas proses pengantaran lebih jelas dan pembeli bisa mantau sudah di tunggu tidak datang datang gilirang di tinggal datang soalnya tidak tau sudah sampai mana kurir alfanya semoga update kedepannya sudah lebih baik lagi biar pembeli lebih gampang memantau barang belanjaanya,"['sudah', 'bagus', 'sebenarnya', 'cuman', 'tolong', 'dong', 'rada', 'niat', 'pas', 'di', 'chat', 'kalau', 'lagi', 'pesan', 'kebutuhan', 'pokok', 'terus', 'tolong', 'nih', 'kasih', 'lacak', 'pas', 'proses', 'pengantaran', 'lebih', 'jelas', 'dan', 'pembeli', 'bisa', 'mantau', 'sudah', 'di', 'tunggu', 'tidak', 'datang', 'datang', 'gilirang', 'di', 'tinggal', 'datang', 'soalnya', 'tidak', 'tau', 'sudah', 'sampai', 'mana', 'kurir', 'alfanya', 'semoga', 'update', 'kedepannya', 'sudah', 'lebih', 'baik', 'lagi', 'biar', 'pembeli', 'lebih', 'gampang', 'memantau', 'barang', 'belanjaanya']","['bagus', 'cuman', 'tolong', 'rada', 'niat', 'pas', 'chat', 'pesan', 'kebutuhan', 'pokok', 'tolong', 'nih', 'kasih', 'lacak', 'pas', 'proses', 'pengantaran', 'pembeli', 'mantau', 'tunggu', 'gilirang', 'tinggal', 'tau', 'kurir', 'alfanya', 'semoga', 'update', 'kedepannya', 'biar', 'pembeli', 'gampang', 'memantau', 'barang', 'belanjaanya']",bagus cuman tolong rada niat pas chat pesan butuh pokok tolong nih kasih lacak pas proses antar beli mantau tunggu gilirang tinggal tau kurir alfa moga update depan biar beli gampang pantau barang belanjaanya,Negatif,Negatif,Layanan Pengiriman
2026-03-07 12:43:56,Merry Saragih,1,"sebenarnya gak mau kasi bintang 1, tapi tiap pesan selalu telat gak masuk akal, padahalpengiriman maks 1 jam dari pembayaran. kadang alasannya bencana alam (kocak, bencana alam dimana coba), kadang pembeli gak bisa di hubungi padahal chat nya selalu saya balas cepat. kadang di kirim jam 12 malam, orang lagi pada istirahat baru deh sibuk gedor2 sama calling. ini buat Alfamart DS Cemara asri Medan. kalo emang gak bisa kirim dalam 1 jam Mending pilihan pengiriman nya di hapus aja.",sebenarnya gak mau kasi bintang  tapi tiap pesan selalu telat gak masuk akal padahalpengiriman maks  jam dari pembayaran kadang alasannya bencana alam kocak bencana alam dimana coba kadang pembeli gak bisa di hubungi padahal chat nya selalu saya balas cepat kadang di kirim jam  malam orang lagi pada istirahat baru deh sibuk gedor sama calling ini buat Alfamart DS Cemara asri Medan kalo emang gak bisa kirim dalam  jam Mending pilihan pengiriman nya di hapus aja,sebenarnya gak mau kasi bintang  tapi tiap pesan selalu telat gak masuk akal padahalpengiriman maks  jam dari pembayaran kadang alasannya bencana alam kocak bencana alam dimana coba kadang pembeli gak bisa di hubungi padahal chat nya selalu saya balas cepat kadang di kirim jam  malam orang lagi pada istirahat baru deh sibuk gedor sama calling ini buat alfamart ds cemara asri medan kalo emang gak bisa kirim dalam  jam mending pilihan pengiriman nya di hapus aja,sebenarnya tidak mau kasih bintang tapi tiap pesan selalu telat tidak masuk akal padahalpengiriman maks jam dari pembayaran kadang alasannya bencana alam kocak bencana alam dimana coba kadang pembeli tidak bisa di hubungi padahal chat ya selalu saya balas cepat kadang di kirim jam malam orang lagi pada istirahat baru deh sibuk gedor sama calling ini buat alfamart ds cemara asri medan kalau memang tidak bisa kirim dalam jam mending pilihan pengiriman ya di hapus saja,"['sebenarnya', 'tidak', 'mau', 'kasih', 'bintang', 'tapi', 'tiap', 'pesan', 'selalu', 'telat', 'tidak', 'masuk', 'akal', 'padahalpengiriman', 'maks', 'jam', 'dari', 'pembayaran', 'kadang', 'alasannya', 'bencana', 'alam', 'kocak', 'bencana', 'alam', 'dimana', 'coba', 'kadang', 'pembeli', 'tidak', 'bisa', 'di', 'hubungi', 'padahal', 'chat', 'ya', 'selalu', 'saya', 'balas', 'cepat', 'kadang', 'di', 'kirim', 'jam', 'malam', 'orang', 'lagi', 'pada', 'istirahat', 'baru', 'deh', 'sibuk', 'gedor', 'sama', 'calling', 'ini', 'buat', 'alfamart', 'ds', 'cemara', 'asri', 'medan', 'kalau', 'memang', 'tidak', 'bisa', 'kirim', 'dalam', 'jam', 'mending', 'pilihan', 'pengiriman', 'ya', 'di', 'hapus', 'saja']","['kasih', 'bintang', 'pesan', 'telat', 'masuk', 'akal', 'padahalpengiriman', 'maks', 'jam', 'pembayaran', 'kadang', 'alasannya', 'bencana', 'alam', 'kocak', 'bencana', 'alam', 'dimana', 'coba', 'kadang', 'pembeli', 'hubungi', 'chat', 'ya', 'balas', 'cepat', 'kadang', 'kirim', 'jam', 'malam', 'orang', 'istirahat', 'deh', 'sibuk', 'gedor', 'calling', 'alfamart', 'ds', 'cemara', 'asri', 'medan', 'kirim', 'jam', 'mending', 'pilihan', 'pengiriman', 'ya', 'hapus']",kasih bintang pesan telat masuk akal padahalpengiriman maks jam bayar kadang alas bencana alam kocak bencana alam mana coba kadang beli hubung chat ya balas cepat kadang kirim jam malam orang istirahat deh sibuk gedor calling alfamart ds cemara asri medan kirim jam mending pilih kirim ya hapus,Negatif,Negatif,Login & Akun
